state,county,Total,ar_Under_1_years_White,ar_1_to_9_years_White,ar_10_to_14_years_White,ar_15_to_17_years_White,ar_18_and_19_years_White,ar_20_to_24_years_White,ar_25_to_29_years_White,ar_30_to_34_years_White,ar_35_to_44_years_White,ar_45_to_54_years_White,ar_55_to_64_years_White,ar_65_to_74_years_White,ar_75_to_84_years_White,ar_85_years_and_over_White,ar_Under_1_years_Black,ar_1_to_9_years_Black,ar_10_to_14_years_Black,ar_15_to_17_years_Black,ar_18_and_19_years_Black,ar_20_to_24_years_Black,ar_25_to_29_years_Black,ar_30_to_34_years_Black,ar_35_to_44_years_Black,ar_45_to_54_years_Black,ar_55_to_64_years_Black,ar_65_to_74_years_Black,ar_75_to_84_years_Black,ar_85_years_and_over_Black,ar_Under_1_years_Native,ar_1_to_9_years_Native,ar_10_to_14_years_Native,ar_15_to_17_years_Native,ar_18_and_19_years_Native,ar_20_to_24_years_Native,ar_25_to_29_years_Native,ar_30_to_34_years_Native,ar_35_to_44_years_Native,ar_45_to_54_years_Native,ar_55_to_64_years_Native,ar_65_to_74_years_Native,ar_75_to_84_years_Native,ar_85_years_and_over_Native,ar_Under_1_years_Asian,ar_1_to_9_years_Asian,ar_10_to_14_years_Asian,ar_15_to_17_years_Asian,ar_18_and_19_years_Asian,ar_20_to_24_years_Asian,ar_25_to_29_years_Asian,ar_30_to_34_years_Asian,ar_35_to_44_years_Asian,ar_45_to_54_years_Asian,ar_55_to_64_years_Asian,ar_65_to_74_years_Asian,ar_75_to_84_years_Asian,ar_85_years_and_over_Asian,ar_Under_1_years_PI,ar_1_to_9_years_PI,ar_10_to_14_years_PI,ar_15_to_17_years_PI,ar_18_and_19_years_PI,ar_20_to_24_years_PI,ar_25_to_29_years_PI,ar_30_to_34_years_PI,ar_35_to_44_years_PI,ar_45_to_54_years_PI,ar_55_to_64_years_PI,ar_65_to_74_years_PI,ar_75_to_84_years_PI,ar_85_years_and_over_PI,ar_Under_1_years_Hispanic,ar_1_to_9_years_Hispanic,ar_10_to_14_years_Hispanic,ar_15_to_17_years_Hispanic,ar_18_and_19_years_Hispanic,ar_20_to_24_years_Hispanic,ar_25_to_29_years_Hispanic,ar_30_to_34_years_Hispanic,ar_35_to_44_years_Hispanic,ar_45_to_54_years_Hispanic,ar_55_to_64_years_Hispanic,ar_65_to_74_years_Hispanic,ar_75_to_84_years_Hispanic,ar_85_years_and_over_Hispanic,ar_Under_1_years_With_a_disability,ar_Under 5 years_ With a disability,ar_5 to 17 years_ With a disability,ar_18_to_34_years_With_a_disability,ar_35_to_64_years_With_a_disability,ar_65_to_74_years_With_a_disability,ar_75_years_and_over_With_a_disability
Virginia,Frederick,77488,2337,2248,2710,1611,908,2114,2298,2285,4850,5729,5190,3741,1937,535,93,207,78,96,62,228,45,86,359,255,249,48,51,1,0,0,0,0,13,0,0,0,43,0,20,0,0,0,30,0,32,25,20,47,31,51,53,86,40,10,41,0,0,0,6,4,0,0,0,0,0,4,0,0,0,0,436,389,363,222,139,238,249,302,653,378,198,66,64,0,0,0,552,621,1958,878,1295
Virginia,Giles,16250,414,463,494,327,165,436,453,413,956,1194,1140,996,386,170,1,0,0,0,0,0,0,0,50,7,37,11,35,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,0,0,16,0,0,0,0,0,16,41,6,3,0,21,0,6,17,17,44,0,0,0,0,0,81,191,516,344,229
Virginia,Gloucester,32660,840,737,1120,599,322,903,928,995,1896,2448,2525,1716,803,216,10,29,40,28,22,123,120,188,164,120,309,105,181,8,0,0,0,0,0,0,0,0,0,46,0,35,0,0,0,0,0,66,0,0,0,9,0,31,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,27,60,0,0,57,28,37,122,97,56,0,48,0,0,0,242,327,1288,624,589
Virginia,Goochland,17970,327,451,603,365,243,364,388,348,918,1366,1564,1231,552,110,91,70,56,52,2,128,81,207,232,338,307,209,95,36,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,2,25,0,53,0,0,0,13,0,57,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,10,89,19,7,15,20,4,73,39,9,0,25,25,0,0,116,152,407,454,315
Virginia,Grayson,14618,298,423,313,237,123,370,379,363,839,1105,1208,972,495,131,0,7,0,0,0,101,121,77,102,39,17,12,34,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,58,42,0,25,7,11,38,36,57,4,0,1,0,0,0,67,156,680,315,323
Virginia,Greene,16882,455,720,365,407,183,381,451,482,975,1178,1157,856,364,110,62,19,41,35,2,3,0,50,75,58,119,58,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,17,11,7,0,10,0,0,20,10,7,19,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,25,99,25,0,100,120,4,0,49,0,0,0,0,0,174,93,699,215,287
Virginia,Greensville,4417,119,71,116,19,34,208,170,195,421,541,398,261,118,22,232,127,196,72,77,276,566,584,731,694,458,323,51,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,24,0,0,16,27,40,38,26,30,0,1,0,0,0,58,69,220,201,102
Virginia,Halifax,21061,516,506,671,400,207,519,553,497,1106,1388,1572,1387,673,198,248,320,421,177,112,380,353,239,497,749,946,675,305,74,0,0,0,17,0,0,0,0,0,0,0,0,0,0,7,12,11,7,16,0,0,2,41,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,30,26,21,0,0,33,1,146,19,22,0,0,0,20,20,178,315,1114,681,539
Virginia,Hanover,90409,2365,2729,3239,2017,1246,2870,2064,2198,5265,6895,6610,4410,1923,666,214,122,335,188,134,437,308,296,546,644,689,463,207,29,0,0,10,0,0,0,10,0,4,25,0,0,0,0,106,28,23,7,14,37,59,62,156,61,94,51,4,0,30,0,23,0,0,19,10,0,9,0,0,0,0,0,176,158,163,24,52,193,71,127,257,206,121,32,0,9,23,23,494,612,1750,1052,1241
Virginia,Henrico,185772,5397,5309,5569,3395,1854,4587,5702,6070,11480,13032,12743,8340,3769,1803,2962,2983,4057,2276,1385,3436,3411,2855,5310,5586,4890,2890,1201,159,0,3,18,0,0,53,0,19,53,68,49,48,11,0,1119,945,722,485,195,539,1271,1643,2886,1731,956,598,221,67,4,0,4,4,0,0,24,0,6,20,0,6,0,0,961,1094,707,565,303,675,760,872,1642,1010,491,260,56,0,117,117,1877,2423,5968,2402,3282
Virginia,Henry,37119,771,1002,937,631,332,952,901,797,1957,2727,2848,2262,1488,310,297,467,253,198,137,330,387,194,581,762,830,605,289,86,0,0,0,0,0,0,0,0,0,19,0,15,0,0,0,25,15,0,0,0,0,0,22,16,29,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,206,55,297,82,0,107,154,17,244,224,48,19,17,0,8,8,434,507,1874,969,1179
Virginia,Highland,2203,38,22,10,17,4,12,62,27,98,140,206,247,126,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,91,89,47
Virginia,Isle of Wight,26334,656,801,717,497,257,701,680,698,1532,1970,2239,1404,735,80,130,174,270,237,121,214,211,172,380,616,631,419,209,35,6,0,0,0,0,0,0,0,12,0,0,14,0,0,17,0,10,11,0,0,14,0,24,0,16,0,4,0,0,0,0,0,0,0,0,0,14,0,8,0,0,0,0,81,57,16,0,12,35,106,119,0,44,0,0,0,12,12,297,239,1217,423,482
Virginia,James,59610,1501,1444,1847,1063,614,1488,1311,1296,3059,3982,4022,4152,2393,909,192,419,206,255,163,356,331,254,719,511,597,351,207,29,0,0,0,0,0,0,0,30,0,52,0,20,0,0,21,15,55,0,64,70,26,21,106,170,93,58,28,0,0,0,0,0,0,0,0,7,8,0,0,0,0,0,355,147,235,92,104,187,62,83,246,456,127,61,30,0,0,0,402,341,1481,1035,1360
Virginia,King and Queen,4826,98,85,120,86,10,153,172,128,268,382,421,336,154,20,30,50,94,9,92,8,36,23,131,83,145,152,6,37,0,0,0,0,0,0,0,0,9,0,0,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,15,19,1,36,15,4,39,0,0,0,0,0,0,0,38,51,132,155,88
Virginia,King George,20125,608,725,822,413,251,631,583,673,1448,1508,1309,794,263,160,132,193,104,18,23,191,166,124,193,343,276,161,59,32,0,0,0,0,0,0,0,0,17,0,0,0,0,0,2,0,0,0,0,0,0,1,65,16,10,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,103,79,33,32,30,40,71,103,125,39,0,7,0,0,0,134,159,579,266,196
Virginia,King William,12764,398,504,334,251,183,381,376,444,808,939,838,589,233,51,37,86,113,92,4,67,55,26,124,304,209,51,128,27,1,0,1,0,0,2,3,0,6,17,26,7,5,3,0,0,5,6,0,22,16,0,9,18,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,46,62,0,0,0,0,0,0,0,0,0,0,110,63,350,134,175
Virginia,Lancaster,7366,113,73,155,32,13,100,169,105,250,344,623,795,397,285,106,174,104,117,21,116,62,66,195,197,223,172,57,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,5,2,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8,0,0,0,0,0,0,7,0,6,0,3,0,0,0,65,85,91,207,317
Virginia,Lee,22551,566,638,647,422,217,583,726,673,1423,1533,1737,1370,680,109,0,0,0,0,0,0,185,219,203,193,74,17,0,0,0,0,0,0,0,18,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,13,0,18,45,166,69,43,24,0,0,0,10,10,126,259,1703,426,443
Virginia,Loudoun,254787,9114,10389,9880,5919,2942,6599,6101,8277,19977,21674,14382,7015,3039,1144,1053,837,1359,659,403,828,905,1094,2478,2513,1512,531,278,0,9,35,53,15,0,33,10,19,79,120,64,37,23,7,2328,3617,2861,1284,498,1273,1255,2438,8035,5326,2323,1430,593,124,0,0,0,0,24,31,5,12,33,28,13,6,0,0,2614,2727,2164,1354,802,1831,1781,2231,4917,3327,1586,595,169,79,113,113,1465,1162,3909,1402,2368
Virginia,Louisa,27851,748,892,693,463,269,646,758,805,1604,2045,2253,1725,768,122,59,96,182,69,4,204,109,166,214,407,508,324,105,61,0,0,0,0,0,0,0,28,0,0,6,25,0,0,0,0,34,0,0,0,29,0,0,20,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,76,13,0,26,22,37,35,118,46,30,21,9,0,0,0,273,275,1125,522,573
Virginia,Lunenburg,7652,159,206,171,89,53,254,222,232,484,589,623,506,242,69,49,50,166,13,17,139,180,153,282,329,352,220,86,23,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,17,0,0,0,0,81,0,0,6,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,6,0,0,97,10,19,1,62,8,0,12,0,0,0,106,66,461,204,298
Virginia,Madison,11268,161,277,372,283,88,289,268,277,793,598,908,665,353,105,18,34,0,15,16,8,74,74,32,57,72,62,42,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,36,19,0,0,21,48,57,0,16,0,0,0,0,0,19,157,311,197,397
Virginia,Mathews,7592,169,109,197,130,105,235,53,210,269,488,603,642,341,127,0,0,25,59,24,5,51,0,75,33,55,74,41,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,109,118,104,111,207
Virginia,Mecklenburg,19161,392,421,483,287,150,498,446,458,935,1250,1533,1460,686,271,249,264,372,251,146,377,353,286,600,694,728,582,210,151,0,0,0,0,0,0,0,0,0,8,29,6,0,0,0,0,0,0,0,0,0,0,0,0,4,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,58,63,22,0,87,15,46,99,38,3,0,12,0,9,9,270,388,1278,632,666
Virginia,Middlesex,8321,101,176,164,128,42,209,183,168,327,503,695,780,464,42,0,54,44,31,29,103,33,13,75,128,115,97,182,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,12,0,7,50,0,0,0,0,0,0,0,12,33,246,185,256
Virginia,Montgomery,84168,1851,1848,1862,1135,3834,8536,3443,2575,4358,4554,4337,2948,1369,504,157,144,34,30,334,605,119,58,293,292,91,195,25,0,0,0,0,0,35,0,109,11,0,34,0,9,0,0,119,62,166,61,337,1321,517,331,383,180,60,45,138,0,0,0,0,17,0,0,0,0,8,0,0,0,0,0,104,116,90,14,320,323,106,93,193,195,58,14,0,0,0,0,233,1369,1622,754,849
Virginia,Nelson,12479,262,293,387,221,144,220,396,272,598,759,990,1035,428,89,38,52,44,14,5,53,45,42,67,155,216,106,53,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,47,10,0,0,0,162,0,0,29,39,0,0,0,0,0,74,136,249,407,165
Virginia,New Kent,17201,502,484,529,344,105,492,498,515,1070,1335,1336,1045,331,61,59,64,28,1,35,108,67,135,189,224,236,179,23,9,0,1,1,1,0,0,0,0,2,77,0,7,7,21,0,0,22,0,0,0,17,0,25,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,36,0,0,0,0,0,32,92,15,0,31,0,0,0,0,116,105,327,340,222
Virginia,Northampton,7435,219,145,246,82,81,161,191,215,318,401,579,659,274,106,71,86,141,66,29,106,164,103,134,183,337,211,47,63,0,0,0,0,0,0,0,0,0,0,0,4,0,0,6,0,0,0,0,0,0,0,24,1,2,5,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,95,25,80,12,23,62,52,92,39,44,11,50,12,0,0,0,102,50,259,140,259
Virginia,Northumberland,8594,120,195,103,83,41,115,190,122,271,428,744,1033,668,109,78,147,133,11,47,81,36,149,207,198,222,252,54,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,9,0,0,13,13,32,24,269,269,248
Virginia,Nottoway,8807,191,243,256,190,106,238,291,301,562,743,656,483,288,48,233,184,168,123,140,409,225,313,470,586,377,268,125,44,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,25,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,39,9,3,9,27,51,47,49,57,0,0,0,0,0,0,214,249,481,191,243
Virginia,Orange,29176,796,813,968,543,273,801,800,800,1560,2085,2019,1633,955,201,140,110,55,75,119,161,93,102,412,290,308,144,130,26,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,12,4,0,17,0,0,0,35,11,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,93,127,23,33,154,58,22,60,200,23,3,0,0,15,15,282,375,1027,694,685
Virginia,Page,22676,559,536,782,413,222,594,645,594,1297,1711,1625,1346,710,133,0,0,0,13,0,5,10,44,31,22,40,36,11,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,73,3,13,28,13,21,67,55,0,0,0,0,0,0,282,79,1036,561,424
Virginia,Patrick,16475,349,441,408,327,85,486,354,347,856,1277,1281,1165,609,169,16,54,27,29,10,10,23,40,75,41,119,25,48,0,0,0,0,0,0,0,14,0,9,0,19,9,0,0,0,10,0,0,0,8,0,4,0,0,14,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,23,20,70,0,41,34,5,15,58,0,19,0,0,0,0,136,67,580,384,391
Virginia,Pittsylvania,46210,952,1201,1316,928,462,1148,1146,1177,2587,3469,3673,2882,1423,361,162,286,340,241,117,412,259,361,691,942,1043,748,365,31,0,0,0,0,0,0,0,0,0,16,0,10,0,0,0,0,0,8,0,0,8,0,25,27,14,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,97,87,30,0,107,65,128,166,39,76,15,11,4,39,39,508,581,2245,1051,1050
Virginia,Powhatan,24720,586,654,746,496,302,733,603,626,1661,2175,1906,1448,607,81,0,70,11,103,234,136,166,298,351,309,256,186,65,0,0,0,0,0,0,0,0,8,0,4,55,0,0,0,0,0,0,0,0,0,13,1,21,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,2,22,22,31,25,37,10,117,21,26,21,0,0,0,0,138,43,573,409,359
Virginia,Prince Edward,14663,279,282,216,189,1054,1542,397,361,658,741,841,582,347,85,231,202,288,227,204,325,81,140,361,316,395,412,90,23,0,0,0,0,6,26,0,0,0,0,4,0,0,0,0,0,0,0,41,34,0,11,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,173,12,105,152,91,86,0,0,0,0,0,105,301,446,386,249
Virginia,Prince George,22185,599,589,705,396,307,699,848,914,1685,1673,1555,1095,562,76,176,380,384,248,205,570,719,824,1422,931,667,362,137,24,0,19,0,0,0,0,14,34,36,15,15,0,3,0,45,24,12,0,0,16,36,44,52,12,31,24,0,0,14,14,0,0,11,10,0,0,32,0,0,12,0,0,135,100,179,14,88,87,159,249,305,230,97,18,0,0,0,0,370,277,1095,377,343
Virginia,Prince William,263741,9531,9451,10418,5847,3253,8191,8344,9432,19804,19916,15509,9060,3532,961,3174,3859,3544,2190,1299,2986,3248,3522,7254,7358,5146,2007,565,75,61,69,48,35,41,55,37,33,96,198,53,69,17,0,942,1298,1072,812,435,1052,1288,1445,2841,2630,1882,1108,464,54,57,13,8,27,0,0,0,46,49,27,18,8,0,0,5494,5223,4950,2726,1632,4180,4004,4552,9968,6651,3290,1102,307,65,64,64,2399,2260,7095,2612,2481
Virginia,Pulaski,31514,734,578,937,529,303,900,981,841,1874,2424,2355,1994,948,221,0,32,85,0,36,77,61,52,115,148,117,71,50,16,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,39,0,0,0,9,7,42,0,14,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,50,13,19,36,21,26,35,31,15,0,12,0,0,0,0,143,286,1204,551,759
Virginia,Rappahannock,6617,67,85,242,202,37,185,175,128,323,449,582,540,232,82,12,0,0,0,14,0,5,25,5,11,33,10,28,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,22,0,0,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,20,21,0,1,0,26,0,27,0,4,0,0,0,0,0,65,15,153,171,152
Virginia,Richmond,5745,57,144,224,40,82,148,172,173,382,491,456,318,185,76,0,0,70,44,0,175,97,91,313,398,192,54,60,17,0,0,0,0,0,0,2,0,0,0,4,16,0,0,0,0,0,0,0,0,0,9,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,70,0,19,46,24,72,64,63,17,17,0,7,0,0,31,19,77,162,88
Virginia,Roanoke,82547,1873,2023,2625,1611,846,2280,2168,2175,4563,5845,5897,4626,2195,832,187,170,109,88,45,73,259,264,476,236,305,170,96,16,0,0,0,0,0,10,0,8,11,0,0,15,0,0,71,76,91,97,29,115,40,116,354,60,175,70,7,8,0,0,0,0,0,0,0,0,17,0,0,0,0,0,129,206,96,18,12,154,75,188,117,161,91,9,40,0,15,15,431,572,1642,992,1195
Virginia,Rockbridge,21069,456,484,553,329,237,526,559,506,1098,1414,1711,1475,799,286,97,0,2,9,3,74,9,9,35,36,25,50,37,4,0,0,5,0,6,0,0,0,0,19,15,0,21,0,0,5,0,0,0,0,21,25,3,0,14,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,13,9,13,26,0,11,0,45,7,1,0,0,0,0,0,100,115,432,301,427
Virginia,Rockingham,74456,2068,2047,2651,1382,939,2269,2140,2117,4204,5003,5087,3821,2023,640,40,91,36,106,66,129,61,70,152,122,72,87,4,4,0,0,0,0,0,20,0,0,0,22,13,0,0,0,12,55,11,21,46,9,0,11,23,66,26,4,0,0,0,5,5,0,7,0,8,8,0,0,0,8,0,0,283,279,288,100,98,220,243,221,364,386,100,154,0,36,0,0,313,584,1547,1084,1125
Virginia,Russell,26676,631,524,921,468,252,733,739,712,1615,1846,2143,1527,785,112,0,0,0,11,0,20,17,9,28,35,69,23,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,21,18,0,0,0,48,48,254,405,1602,681,487
Virginia,Scott,21566,455,483,703,389,217,591,592,604,1305,1539,1660,1327,780,179,0,0,2,0,0,0,25,0,41,0,16,0,0,4,0,7,0,0,0,0,10,0,20,0,0,0,0,0,0,0,0,3,0,0,0,13,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,33,22,0,11,0,7,17,6,0,9,0,6,6,133,387,1354,474,498
Virginia,Shenandoah,40424,1188,1165,1175,747,413,1139,1060,1087,2206,2814,2899,2317,1155,406,9,0,12,8,21,42,17,50,51,119,32,27,21,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,9,15,8,69,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,271,187,143,58,60,193,70,120,253,185,106,28,11,0,0,0,174,117,1154,577,743
Virginia,Smyth,29708,693,789,991,548,301,813,864,740,1723,2156,2129,1649,942,217,45,47,0,0,4,19,93,67,56,20,100,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,35,0,0,7,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,11,70,15,0,11,58,8,43,33,37,19,6,13,0,12,12,245,376,1633,689,653
Virginia,Southampton,11135,296,270,338,190,101,277,281,286,697,979,1025,641,338,55,134,105,156,99,79,237,160,86,289,673,571,347,149,11,0,0,0,0,0,0,0,0,0,13,16,11,0,0,0,0,0,0,0,0,0,2,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,9,4,0,0,0,14,0,40,4,27,0,0,0,0,0,31,97,303,272,305
Virginia,Spotsylvania,95095,2685,3006,3447,2157,1161,2713,2772,2789,6137,7201,6179,4207,1833,515,707,758,796,535,260,871,768,632,1274,1694,1331,643,244,67,46,6,14,0,0,0,23,0,56,0,54,5,0,0,47,79,147,47,31,127,90,104,240,216,113,96,45,0,0,0,0,14,13,0,0,0,10,0,28,0,7,0,669,743,569,332,185,438,433,506,1018,718,429,132,26,12,62,62,923,878,2750,1500,1293
Virginia,Stafford,97930,2877,3710,3325,2240,1288,3941,3213,3056,6469,7996,6164,3546,1426,448,722,754,1331,631,260,841,845,884,1756,2182,1486,495,119,92,0,10,11,11,6,11,0,0,28,41,42,42,7,0,171,77,153,176,41,10,132,164,327,306,247,131,36,10,0,0,0,0,0,32,19,0,0,17,0,0,0,0,807,1021,812,499,306,741,697,841,1577,1000,486,137,58,40,11,11,550,759,2267,1169,1180
Virginia,Surry,3487,71,65,93,62,57,122,52,52,198,291,372,228,92,32,75,137,42,9,46,83,88,75,113,196,222,176,39,65,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,9,0,0,0,0,0,49,35,263,111,82
Virginia,Sussex,4537,96,95,99,72,32,167,214,177,324,430,407,261,115,30,106,97,188,87,31,480,593,424,647,479,401,242,145,32,0,0,0,3,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,0,29,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,11,3,2,0,20,4,48,59,30,28,0,0,0,0,0,49,44,166,147,119
Virginia,Tazewell,39841,977,1043,1124,709,399,1103,1152,1126,2511,2561,3061,2368,1066,288,25,8,9,46,41,180,45,48,69,229,86,43,1,4,0,0,0,0,0,0,11,0,4,59,0,16,0,0,0,0,0,0,0,0,0,42,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,33,15,15,0,2,17,11,35,0,6,60,0,32,4,33,33,256,427,1960,1028,779
Virginia,Warren,35447,985,1047,1122,701,400,1101,1193,1157,2104,2759,2691,1611,725,182,11,0,13,36,39,74,51,33,130,153,107,117,48,5,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,19,19,19,0,53,22,10,23,10,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,20,91,62,6,91,72,74,126,99,90,14,18,0,16,16,301,493,957,463,420
Virginia,Washington,52316,1157,1332,1420,911,626,1441,1402,1410,3055,3734,3909,3222,1651,418,0,69,15,2,101,30,14,32,58,31,29,5,9,6,0,0,0,0,0,0,0,0,0,12,0,0,0,0,9,8,7,6,0,0,0,23,15,41,10,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,109,65,15,31,24,0,93,77,52,4,4,35,0,25,25,383,617,2058,1166,1124
Virginia,Westmoreland,11902,331,254,311,119,63,188,412,346,626,717,980,904,372,203,34,158,154,78,86,204,74,126,163,251,379,278,170,8,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,6,0,6,0,0,0,4,6,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,27,144,53,0,110,23,50,166,62,13,16,0,0,8,8,188,46,331,227,377
Virginia,Wise,35998,952,1123,945,707,484,1154,1255,1090,2260,2513,2560,1873,784,273,29,70,0,0,35,322,426,390,316,224,147,0,0,17,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,15,7,0,0,0,0,10,19,4,8,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,43,13,26,94,47,42,37,7,11,0,0,4,4,338,532,2366,1113,833
Virginia,Wythe,27439,668,795,765,524,283,681,738,734,1616,2029,1948,1589,666,316,13,7,0,1,0,49,1,48,85,63,175,54,15,17,0,0,0,7,0,0,0,0,25,0,0,0,0,0,0,17,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,19,35,33,0,0,3,25,41,4,12,0,0,0,0,55,289,1294,566,644
Virginia,York,51011,1352,1511,1868,1069,644,1878,1473,1425,3116,3611,3485,2417,1131,389,274,246,309,111,102,368,323,310,588,597,530,351,150,43,0,0,0,0,0,36,7,0,17,0,0,11,0,0,45,164,85,92,69,96,44,64,286,251,194,138,0,8,22,0,46,0,0,0,0,0,51,0,1,0,2,0,258,147,286,32,60,227,193,169,443,162,102,40,12,0,58,58,526,375,1210,775,749
